parámetros del reclutamiento
bit,NSIM
3470791265.87965,7478278.18805164
3470791265.66497,7478278.22679481
3470791265.94615,7478278.4213728
3470791266.29753,7478278.26263443
3470791265.90272,7478278.31668986
3470791266.31975,7478278.23627737
3470791266.19123,7478277.74062269
3470791266.05102,7478278.24812386
3470791265.64406,7478278.65268292
3470791265.96851,7478278.14664434
3470791266.1368,7478278.32801823
3470791265.86083,7478278.51023322
3470791265.58283,7478278.01905258
3470791266.12463,7478278.18724836
3470791265.84879,7478278.29729132
3470791265.91414,7478278.04092502
3470791265.69159,7478278.53004981
3470791265.92042,7478278.17918687
3470791265.93013,7478278.34110319
3470791266.11859,7478277.98522755
3470791265.97514,7478278.0570325
3470791265.78464,7478278.52219168
3470791265.96189,7478278.01386434
3470791265.65638,7478278.26449341
3470791266.06198,7478278.28568496
3470791266.05332,7478278.22924015
3470791265.99264,7478278.07135086
3470791266.01738,7478277.74582868
3470791266.09801,7478277.93581116
3470791265.84234,7478278.09727236
3470791266.00063,7478277.97595513
3470791265.94275,7478277.91632722
3470791266.01177,7478278.15601989
3470791266.39076,7478278.43491526
3470791265.98422,7478278.05477427
3470791266.18704,7478278.26380004
3470791265.87681,7478278.04015204
3470791265.83626,7478277.81146235
3470791266.04806,7478278.17608789
3470791266.10409,7478277.93669478
3470791266.02311,7478278.21820293
3470791265.95822,7478278.12232235
3470791265.89819,7478278.48242264
3470791265.87907,7478277.93477828
3470791265.90063,7478278.533532
3470791266.10499,7478278.41038873
3470791266.13996,7478278.3537101
3470791266.1453,7478278.28436126
3470791266.22655,7478278.63248051
3470791266.15893,7478278.37170248
3470791265.86427,7478277.98251507
3470791266.29423,7478278.21221339
3470791265.99392,7478278.36328473
3470791265.99545,7478278.38475829
3470791266.06552,7478278.19192534
3470791266.01312,7478278.41770248
3470791266.11041,7478278.14106827
3470791265.93984,7478278.14062145
3470791266.00535,7478278.05788995
3470791265.86484,7478277.86191197
3470791265.95904,7478278.18044375
3470791266.03625,7478278.58527826
3470791266.07088,7478278.08746765
3470791265.99572,7478277.99053201
3470791266.10433,7478278.45068009
3470791266.13635,7478277.95134624
3470791265.61727,7478278.44924447
3470791266.07402,7478278.31506884
3470791265.99524,7478278.26478629
3470791265.90891,7478278.47591455
3470791266.00068,7478278.35690595
3470791266.07523,7478278.26837774
3470791266.08972,7478277.90612798
3470791266.29145,7478278.29659056
3470791266.01362,7478278.5953455
3470791266.05782,7478278.46449735
3470791265.98151,7478278.02306868
3470791266.14955,7478278.30454364
3470791265.79222,7478278.49535914
3470791265.89353,7478278.6337318
3470791266.04099,7478278.17853029
3470791265.95186,7478278.36115479
3470791266.07673,7478278.35725053
3470791266.09822,7478278.15612972
3470791266.12118,7478278.1477208
3470791265.95877,7478277.77744852
3470791265.66892,7478278.10522174
3470791266.03202,7478278.45486014
3470791265.79479,7478278.48425209
3470791266.01471,7478278.22943349
3470791266.16594,7478278.099477
3470791266.20117,7478278.35161027
3470791266.02944,7478278.55964197
3470791265.77403,7478278.78267208
3470791266.08103,7478277.906137
3470791266.27256,7478278.42573957
3470791266.1381,7478278.43813878
3470791266.32398,7478278.3420678
3470791265.90692,7478278.16447691
3470791265.99679,7478278.31819546
3470791266.02365,7478277.94553216
3470791266.20988,7478278.48751641
3470791265.9556,7478277.8744307
3470791265.97899,7478278.37965995
3470791265.7582,7478278.45553996
3470791266.00906,7478278.4218426
3470791265.89917,7478277.90533239
3470791265.91359,7478278.04716113
3470791266.05505,7478278.21642209
3470791265.50471,7478278.25575244
3470791266.09617,7478278.08958721
3470791266.15792,7478278.52793699
3470791266.07988,7478277.79345069
3470791266.01039,7478278.05503968
3470791265.9795,7478278.39887644
3470791266.09626,7478278.50388296
3470791265.93382,7478278.12503242
3470791266.17958,7478278.11223037
3470791266.22564,7478278.25532877
3470791265.9598,7478278.1098984
3470791265.90871,7478278.1421317
3470791266.4179,7478278.82095199
3470791266.07802,7478278.74454222
3470791266.08153,7478278.039267
3470791266.28581,7478278.03308568
3470791266.17658,7478278.42646917
3470791266.1189,7478278.3278779
3470791265.89634,7478278.254214
3470791266.22983,7478278.46903917
3470791265.81696,7478278.07199085
3470791265.98163,7478278.25043145
3470791266.06833,7478278.44106232
3470791265.74277,7478277.72390758
3470791265.81558,7478278.31706857
3470791266.38724,7478278.14974026
3470791265.89487,7478278.661937
3470791266.11179,7478278.06091213
3470791265.81008,7478278.35716182
3470791266.06975,7478278.34787739
3470791265.65384,7478278.36703518
3470791266.17259,7478277.96572432
3470791265.94287,7478277.80624855
3470791265.89353,7478278.32623372
3470791265.69453,7478278.18864137
3470791265.71,7478278.32979131
3470791265.85971,7478278.07225647
3470791266.00634,7478278.26915836
3470791266.06485,7478278.17249667
3470791266.09045,7478278.072575
3470791266.05052,7478277.89194899
3470791266.20155,7478278.40358373
3470791266.22098,7478278.46340093
3470791266.05811,7478278.22833275
3470791266.24998,7478278.26633185
3470791265.91911,7478278.29743877
3470791265.65185,7478278.31313007
3470791266.03887,7478278.22459474
3470791265.97558,7478277.82442744
3470791266.1548,7478278.20342721
3470791265.98578,7478278.15152167
3470791265.93381,7478278.40384562
3470791265.95673,7478278.55239907
3470791266.28385,7478278.39363393
3470791266.17488,7478278.05675873
3470791266.11691,7478278.55866796
3470791266.24822,7478277.9984486
3470791266.01495,7478278.24493774
3470791266.0628,7478278.24980294
3470791265.87066,7478277.8093673
3470791266.08546,7478278.12159591
3470791266.13489,7478278.34640184
3470791265.76292,7478278.59957726
3470791265.90561,7478278.11166625
3470791265.90096,7478278.01935985
3470791265.99101,7478278.41938796
3470791265.82865,7478278.44805883
3470791265.78092,7478278.27309863
3470791266.06251,7478278.53627008
3470791266.04791,7478277.99575543
3470791266.08164,7478278.07422144
3470791266.20566,7478278.59582038
3470791265.78174,7478278.09277697
3470791266.08524,7478278.38409294
3470791266.14384,7478278.69019634
3470791266.03099,7478278.01698234
3470791265.97098,7478278.02768436
3470791265.87402,7478278.37534218
3470791266.23653,7478278.20595905
3470791265.8889,7478278.22702122
3470791266.15793,7478277.86247869
3470791265.92977,7478277.90583666
3470791266.00191,7478278.23271534
3470791265.88761,7478278.45850426
3470791266.04538,7478278.24007465
3470791265.67613,7478278.07340522
3470791266.32514,7478278.14877445
3470791266.05617,7478278.56564196
3470791266.12681,7478278.10212668
3470791265.86475,7478277.99374266
3470791265.92849,7478278.03030568
3470791265.95483,7478278.60472905
3470791266.16773,7478278.26338384
3470791266.09538,7478278.08725885
3470791265.91558,7478278.39583716
3470791266.02984,7478278.35803533
3470791266.16523,7478278.29928613
3470791266.09071,7478278.18801995
3470791266.24661,7478278.2893163
3470791266.40569,7478277.99012844
3470791266.07055,7478278.15052938
3470791266.28851,7478278.62683505
3470791266.11332,7478278.20001003
3470791266.19257,7478278.27588932
3470791266.12843,7478278.54922411
3470791266.05926,7478278.07108281
3470791265.82587,7478278.65047498
3470791266.10038,7478278.2109287
3470791265.80033,7478278.35611382
3470791266.02572,7478277.97736054
3470791265.98884,7478278.27801741
3470791265.81514,7478278.07856664
3470791266.32148,7478278.04142791
3470791266.01324,7478278.25033766
3470791265.91052,7478278.08270129
3470791265.97875,7478278.21738461
3470791265.86946,7478278.44651198
3470791265.67133,7478278.48026469
3470791265.92066,7478278.28961606
3470791266.02302,7478278.06674649
3470791266.11416,7478278.4238955
3470791265.95546,7478278.43454872
3470791266.38588,7478277.96598363
3470791266.18925,7478278.0826432
3470791265.98328,7478278.33160337
3470791265.9184,7478278.16973897
3470791266.2421,7478278.26271471
3470791266.02054,7478278.32132691
3470791266.37425,7478277.9992379
3470791266.04904,7478277.91028943
3470791265.84776,7478277.72187283
3470791266.05518,7478278.11574082
3470791265.83887,7478278.23628444
3470791265.88977,7478278.05563348
3470791266.01576,7478278.28009332
3470791266.19004,7478278.29496821
3470791266.27143,7478278.28146746
3470791266.05081,7478277.73705737
3470791266.23498,7478278.58012014
3470791266.13932,7478278.02692566
3470791265.85185,7478277.685957
3470791265.89301,7478278.2786184
3470791265.97283,7478278.02233385
3470791265.92677,7478278.25650929
3470791265.86951,7478278.25375114
3470791265.81027,7478278.22843059
3470791265.62551,7478278.34846688
3470791266.08041,7478278.58860944
3470791266.05732,7478278.35217853
3470791266.02063,7478278.57673297
3470791265.9723,7478277.82785539
3470791265.97381,7478278.09305367
3470791266.00623,7478277.90607591
3470791265.94538,7478278.22336019
3470791265.85144,7478278.03659864
3470791265.73133,7478278.19234283
3470791265.79813,7478278.26561997
3470791266.27057,7478278.45830324
3470791266.15713,7478278.35816667
3470791266.14803,7478278.17709924
3470791265.81517,7478278.26351264
3470791266.20481,7478278.11798877
3470791266.02294,7478278.38348762
3470791265.98893,7478277.99937715
3470791266.22912,7478278.45091799
3470791266.2812,7478277.97284583
3470791266.11323,7478278.63500095
3470791266.11158,7478278.36356542
3470791266.24638,7478278.18187975
3470791265.99225,7478278.23340026
3470791265.8212,7478278.42986028
3470791266.23865,7478278.38875564
3470791266.06347,7478278.43748227
3470791266.09791,7478278.14106066
3470791265.92557,7478278.35483172
3470791265.9385,7478278.0383558
3470791266.12996,7478278.1505217
3470791266.14084,7478278.24978603
3470791265.87236,7478278.46458392
3470791265.82208,7478278.47631415
3470791266.05782,7478278.28375079
3470791266.18274,7478277.90798632
3470791266.36699,7478278.53183125
3470791266.14745,7478278.04331627
3470791266.08497,7478278.72764064
3470791265.87613,7478278.13851069
3470791265.93551,7478278.19151198
3470791265.89879,7478278.0140122
3470791265.98685,7478278.4250404
3470791266.13098,7478278.25520774
3470791265.83371,7478278.06899011
3470791265.69441,7478278.08800559
3470791265.91306,7478278.01073558
3470791266.12598,7478278.34155721
3470791265.76632,7478278.14358682
3470791265.58031,7478277.93230283
3470791266.17416,7478278.03448899
3470791266.08305,7478278.21862643
3470791266.06708,7478277.6817808
3470791265.67397,7478278.45960301
3470791265.74768,7478278.37507231
3470791266.14789,7478278.31496677
3470791266.18308,7478277.95953474
3470791265.92016,7478278.43703322
3470791266.2398,7478278.22776732
3470791265.99213,7478278.36540944
3470791266.00691,7478278.27100385
3470791266.22325,7478278.28010215
3470791265.83801,7478278.58343032
3470791265.92717,7478278.3047176
3470791265.87222,7478277.9818302
3470791265.92422,7478278.54253442
3470791266.13479,7478278.33434727
3470791265.98691,7478278.77311864
3470791266.2174,7478278.19501876
3470791266.05891,7478278.11639871
3470791265.86023,7478277.76264658
3470791265.91473,7478278.15271892
3470791265.9612,7478278.12310262
3470791265.86635,7478278.84264671
3470791266.18187,7478278.47411465
3470791266.00407,7478278.53133494
3470791266.17273,7478278.39714725
3470791266.2272,7478277.9470581
3470791265.93555,7478278.24794298
3470791265.80409,7478278.29881043
3470791266.12791,7478278.18725154
3470791265.87694,7478278.12323727
3470791266.03845,7478278.10279902
3470791265.65566,7478278.14652713
3470791265.7794,7478278.4154046
3470791265.78643,7478278.18157015
3470791266.13771,7478278.15094907
3470791266.09258,7478278.24245374
3470791265.89335,7478278.60405009
3470791265.88958,7478277.95552957
3470791265.99104,7478278.41229553
3470791266.06667,7478278.18408292
3470791265.84323,7478278.21480499
3470791265.88244,7478278.08083119
3470791266.00414,7478277.90627945
3470791266.04,7478278.03386362
3470791265.86854,7478278.62535737
3470791266.14896,7478278.34070968
3470791265.91925,7478278.33744745
3470791265.90301,7478278.69697453
3470791266.12436,7478278.57369548
3470791266.08143,7478278.65926131
3470791266.03295,7478277.98319582
3470791266.06904,7478278.11304467
3470791266.08385,7478278.33094966
3470791265.97432,7478278.68179364
3470791266.18219,7478278.37694828
3470791266.05354,7478278.29989779
3470791265.86805,7478278.57192385
3470791265.72251,7478278.06810173
3470791265.67599,7478278.17176597
3470791266.00681,7478278.56276943
3470791265.81807,7478278.23145332
3470791265.64755,7478278.70667537
3470791266.08119,7478278.5100234
3470791265.91157,7478278.61281626
3470791265.9733,7478278.21239352
3470791266.14641,7478278.35017101
3470791265.88691,7478277.91405151
3470791266.07282,7478277.69249695
3470791266.22168,7478278.0912646
3470791266.30614,7478278.36063235
3470791266.09507,7478278.29888506
3470791265.76867,7478278.40255979
3470791265.98354,7478278.45913489
3470791266.04955,7478278.15534996
3470791265.70861,7478278.01544359
3470791266.02903,7478277.86282972
3470791265.93375,7478278.4149916
3470791265.92531,7478278.12552826
3470791266.09993,7478278.49835122
3470791266.11234,7478278.43678862
3470791265.89185,7478278.43341596
3470791266.18753,7478277.86076622
3470791266.03434,7478277.88200593
3470791265.94206,7478278.28615619
3470791266.08525,7478278.12684384
3470791266.04834,7478278.0350232
3470791265.78268,7478277.87794568
3470791265.97325,7478278.02151373
3470791265.93009,7478278.37188552
3470791265.92349,7478278.35969181
3470791265.73749,7478278.49445592
3470791265.8122,7478278.19329225
3470791265.68793,7478278.3279961
3470791265.72921,7478278.16946419
3470791266.02319,7478278.18902068
3470791266.09553,7478278.2837802
3470791265.68475,7478278.56612425
3470791266.00117,7478277.87895019
3470791266.15032,7478278.45467631
3470791265.87578,7478278.08621887
3470791266.19644,7478278.42473783
3470791266.23043,7478278.22168388
3470791265.98668,7478278.17914621
3470791266.05046,7478277.83417354
3470791265.94154,7478278.57414742
3470791266.13968,7478278.08613879
3470791265.84266,7478278.42576115
3470791265.96,7478278.43244651
3470791265.8174,7478278.32073001
3470791266.18175,7478278.41435376
3470791266.30606,7478278.63893671
3470791266.04666,7478278.16926094
3470791266.04825,7478278.27935913
3470791266.13833,7478278.21715703
3470791265.88286,7478278.18097804
3470791265.81663,7478278.39870155
3470791265.92506,7478278.47133152
3470791266.11456,7478278.10437424
3470791265.68176,7478278.35369667
3470791265.88628,7478277.60289185
3470791265.89364,7478278.30081055
3470791266.12381,7478278.17146408
3470791265.77748,7478277.83835007
3470791266.0802,7478278.6625305
3470791265.87854,7478278.53223982
3470791266.03868,7478278.42804114
3470791266.21571,7478277.99675898
3470791266.0733,7478277.81301013
3470791266.03284,7478278.48590565
3470791265.91856,7478278.6755687
3470791265.78308,7478278.40130625
3470791265.88896,7478278.56471251
3470791266.06862,7478278.6556905
3470791265.97128,7478278.26323901
3470791265.71354,7478278.19632063
3470791265.67571,7478278.45176054
3470791266.16351,7478277.97922457
3470791266.00466,7478278.14539077
3470791266.17636,7478278.34487442
3470791265.98135,7478277.99445245
3470791265.96691,7478278.174816
3470791265.75331,7478277.46090458
3470791265.87512,7478278.07469264
3470791266.08429,7478278.52397581
3470791266.15941,7478277.76060569
3470791265.86616,7478278.47205678
3470791265.88999,7478278.34644841
3470791265.84686,7478278.57151173
3470791266.1752,7478278.29657596
3470791266.01714,7478278.28400374
3470791266.31097,7478277.88968443
3470791265.89764,7478278.3616412
3470791266.33041,7478278.14727492
3470791266.14553,7478278.46381645
3470791266.18809,7478278.2345697
3470791266.20552,7478278.37287439
3470791265.60693,7478278.11711463
3470791266.12575,7478277.83064629
3470791266.26419,7478278.14474208
3470791265.80305,7478278.31286614
3470791266.11797,7478278.21745535
3470791266.15128,7478278.21911119
3470791265.83648,7478278.74591957
3470791265.60525,7478278.20788028
3470791265.99378,7478278.05066183
3470791266.11399,7478278.31545522
3470791265.68858,7478278.29848915
3470791265.98336,7478278.29042749
3470791265.54953,7478278.2568179
3470791265.80533,7478278.44939302
3470791266.28162,7478278.4094636
3470791266.10292,7478278.06758403
3470791266.06077,7478278.43004489
3470791265.89366,7478278.40263027
3470791266.09829,7478277.96590422
3470791265.80547,7478277.9563035
3470791266.03416,7478278.47828528
3470791265.7567,7478278.2627363
3470791265.9514,7478278.37171722
3470791266.09227,7478278.18618228
3470791266.14702,7478278.63457269
3470791265.95161,7478278.18587187
3470791265.86881,7478278.12098094
3470791265.93102,7478278.52756929
3470791265.85552,7478277.90244079
3470791265.95443,7478277.98558749
3470791266.01411,7478278.36374615
3470791266.06598,7478277.7587277
3470791265.96424,7478278.52927793
3470791265.98024,7478278.04657446
3470791265.86243,7478278.05239472
3470791266.04601,7478278.23161833
3470791265.63911,7478278.15354748
3470791266.2595,7478278.18476285
3470791266.12712,7478278.30489645
3470791266.06571,7478278.07408897
3470791266.02129,7478278.64415365
3470791265.76227,7478278.632539
3470791265.96537,7478278.48527482
3470791266.3089,7478278.69722207
3470791265.97865,7478277.96082896
3470791265.89795,7478278.52755117
3470791265.97115,7478277.9391792
3470791265.95157,7478278.16524905
3470791266.10837,7478278.11885142
3470791266.31835,7478278.29288584
3470791265.93798,7478278.07773275
3470791266.08861,7478278.24487925
3470791266.32238,7478278.40680607
3470791266.13052,7478278.20763943
3470791265.85421,7478278.36669506
3470791266.13317,7478278.46955824
3470791266.01926,7478278.25269545
3470791265.96295,7478278.51892546
3470791265.97024,7478278.07861096
3470791265.92758,7478278.20092347
3470791266.02621,7478278.12419806
3470791266.1164,7478277.93245823
3470791266.12202,7478278.25809451
3470791266.24203,7478278.0914776
3470791266.13341,7478277.90210884
3470791265.93154,7478278.2108227
3470791266.35401,7478278.49638783
3470791265.80164,7478278.23202038
3470791265.93854,7478278.40297498
3470791265.95051,7478277.76383537
3470791266.20922,7478278.16708404
3470791266.23103,7478278.80629898
3470791266.0804,7478278.46803197
3470791265.68434,7478278.33343715
3470791265.8601,7478278.17935706
3470791265.81015,7478277.76196427
3470791266.19709,7478278.25889129
3470791265.99056,7478278.53219316
3470791265.86966,7478278.20520859
3470791266.03983,7478278.19769444
3470791266.0611,7478278.1179576
3470791265.73065,7478278.69977172
3470791266.03888,7478278.43490044
3470791265.97187,7478277.84666556
3470791266.15527,7478278.13015288
3470791265.84742,7478278.32696119
3470791266.03077,7478278.09144939
3470791266.31114,7478278.40148715
3470791265.98269,7478278.62674307
3470791266.10183,7478277.86766532
3470791266.07871,7478277.96361974
3470791266.18504,7478278.2888313
3470791266.03564,7478277.9491994
3470791265.87889,7478278.22401689
3470791266.27599,7478278.21808242
3470791266.07706,7478278.09115935
3470791266.03151,7478278.30319445
3470791265.77842,7478278.22147853
3470791265.8382,7478278.43727116
3470791266.17703,7478277.92161855
3470791266.21818,7478278.30464599
3470791265.97608,7478278.4291421
3470791266.08998,7478278.27806563
3470791266.04307,7478278.13393562
3470791266.08829,7478277.96667572
3470791266.13677,7478278.22509954
3470791265.92038,7478277.97360483
3470791265.86305,7478278.21088642
3470791266.31228,7478278.21581027
3470791265.78684,7478278.21387186
3470791266.00547,7478278.26735942
3470791265.99415,7478278.4020899
3470791265.87103,7478278.33639094
3470791266.16039,7478278.39744099
3470791266.30342,7478278.25908644
3470791265.83303,7478278.20484233
3470791265.76578,7478278.3945187
3470791265.91815,7478277.81352929
3470791265.98761,7478278.28052945
3470791266.14428,7478278.30033867
3470791265.80771,7478278.04441602
3470791266.10374,7478278.55138654
3470791265.92742,7478278.42511612
3470791266.02965,7478278.41208477
3470791266.06983,7478278.29437757
3470791265.7831,7478278.70428876
3470791266.003,7478278.03547354
3470791266.20553,7478278.58036873
3470791266.06615,7478278.20608486
3470791266.14333,7478278.340695
3470791266.14577,7478278.64813459
3470791265.74548,7478277.981477
3470791265.68736,7478278.21595303
3470791266.12012,7478278.70225381
3470791265.80398,7478278.61678609
3470791266.10311,7478278.38637413
3470791266.06432,7478277.96360554
3470791266.01679,7478278.27288995
3470791265.96978,7478277.98844481
3470791265.78429,7478277.95761242
3470791266.15446,7478278.23225968
3470791266.02601,7478278.32023016
3470791266.04628,7478278.55422329
3470791265.96007,7478278.00954466
3470791266.22498,7478278.89019827
3470791266.10114,7478278.16759299
3470791266.11332,7478278.23065245
3470791265.97629,7478278.1184875
3470791266.02418,7478278.22753121
3470791266.21766,7478278.1427695
3470791265.95779,7478278.3038475
3470791266.02058,7478278.42318866
3470791265.82002,7478278.10387265
3470791266.16009,7478278.22236416
3470791266.02831,7478278.19414892
3470791265.89454,7478278.37019274
3470791265.9137,7478278.52313877
3470791266.00225,7478278.18257067
3470791265.87775,7478278.36878655
3470791266.0066,7478278.16726479
3470791265.55676,7478278.36730542
3470791266.34069,7478277.77639962
3470791265.80165,7478278.08272348
3470791265.82543,7478277.99892656
3470791265.82121,7478278.11756768
3470791265.86676,7478278.50234767
3470791265.46436,7478278.31643808
3470791266.07177,7478278.35799238
